,formula,classifier,rel_l2_distance,success,estimated_formula,training_time
30,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),False,0.02827945640778317,False,-0.778*x0**2 + 0.121*x0*sin(2.846*x0**2 + 0.908*x0 + 1.673) - 0.045*x0*sqrt(Abs(-0.022*x0**2 + 0.202*x0 + 0.211)) + 0.052*x0 - 0.78*sin(2.846*x0**2 + 0.908*x0 + 1.673)*sqrt(Abs(-0.022*x0**2 + 0.202*x0 + 0.211)) + 0.011*sin(2.846*x0**2 + 0.908*x0 + 1.673) + 0.12*sqrt(Abs(-0.022*x0**2 + 0.202*x0 + 0.211)) + 0.005,13.215386152267456
31,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),True,0.034361526412975206,False,-0.773*x0**2 + 0.167*x0*sin(2.768*x0**2 + 0.033*x0 - 0.056),10.866495609283447
32,1.076*sin(0.189*x0),False,4.939446259233106e-05,True,-0.002*x0*sin(0.023*x0**2 - 0.111*x0) - 0.539*x0*sqrt(Abs(0.002*x0**2 - 0.001*x0 + 0.151)) + 0.409*x0 - 0.007*sin(0.023*x0**2 - 0.111*x0)*sqrt(Abs(0.002*x0**2 - 0.001*x0 + 0.151)) - 0.027*sin(0.023*x0**2 - 0.111*x0),19.45238733291626
33,1.076*sin(0.189*x0),True,4.0181596288996814e-08,True,1.076*sin(0.189*x0),2.992553234100342
34,1.474*sin(0.659*x0**2 + 3.231),False,1.8391057233276124e-06,True,1.474*sin(0.659*x0**2 - 3.052),10.384053468704224
35,1.474*sin(0.659*x0**2 + 3.231),True,1.7890524446457762e-06,True,-1.474*sin(0.659*x0**2 + 0.09),15.597450494766235
36,-1.23500000000000,False,2.693119775988528e-05,True,-1.23500000000000,26.957032203674316
37,-1.23500000000000,True,0.0,True,-1.23500000000000,5.016499042510986
38,-3.16*x0*sin(4.709*x0) + 1.148*x0,False,0.793136531531366,False,-0.052*x0**2 + 1.477*x0*sin(3.502*x0**2 + 0.174*x0 - 6.211) + 0.016*x0*sqrt(Abs(0.111*x0**2 + 0.129*x0 - 0.046)) + 1.071*x0 + 0.016*sin(3.502*x0**2 + 0.174*x0 - 6.211)*sqrt(Abs(0.111*x0**2 + 0.129*x0 - 0.046)) + 0.081*sin(3.502*x0**2 + 0.174*x0 - 6.211) + 0.916*sqrt(Abs(0.111*x0**2 + 0.129*x0 - 0.046)) - 0.003,13.16076922416687
39,-3.16*x0*sin(4.709*x0) + 1.148*x0,True,0.8786559870729449,False,-0.477*x0*sin(2.04*x0) + 1.137*x0,1.967353343963623
40,4.25*sin(2.589*x0 - 2.635),False,0.7961425287593265,False,0.035*x0**2 - 0.968*x0*sin(0.132*x0**2 + 1.635*x0 + 1.741) - 0.278*x0*sqrt(Abs(0.192*x0**2 + 0.953*x0 - 2.549)) + 0.277*x0 + 3.677*sin(0.132*x0**2 + 1.635*x0 + 1.741)*sqrt(Abs(0.192*x0**2 + 0.953*x0 - 2.549)) - 7.099*sin(0.132*x0**2 + 1.635*x0 + 1.741) + 2.147*sqrt(Abs(0.192*x0**2 + 0.953*x0 - 2.549)) - 3.636,14.355339765548706
41,4.25*sin(2.589*x0 - 2.635),True,5.082086672279629e-07,True,-4.25*sin(2.589*x0 + 0.507),10.992413520812988
42,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),False,0.5007586261886361,False,1.752*x0*sin(1.991*x0**2 + 0.244*x0 - 0.552) - 0.004*x0*sqrt(Abs(-1.133*x0**2 + 1.567*x0 + 2.329)) + 0.005*x0 - 3.057*sin(1.991*x0**2 + 0.244*x0 - 0.552)*sqrt(Abs(-1.133*x0**2 + 1.567*x0 + 2.329)) + 2.214*sin(1.991*x0**2 + 0.244*x0 - 0.552) - 0.044*sqrt(Abs(-1.133*x0**2 + 1.567*x0 + 2.329)) + 0.205,10.445554256439209
43,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),True,0.04131436788196901,False,-3.943*x0*sin(1.933*x0**2 - 0.549*x0 + 0.061) + 1.152*sin(1.933*x0**2 - 0.549*x0 + 0.061)*sqrt(Abs(-0.47*x0**2 + 0.369*x0 + 1.484)) + 3.241*sin(1.933*x0**2 - 0.549*x0 + 0.061),9.76929235458374
44,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),False,0.013348196524821025,False,6.898*x0**2 - 0.001*x0*sin(2.605*x0**2 + 0.196*x0 - 0.935) + 0.004*x0*sqrt(Abs(0.826*x0**2 - 0.001)) - 2.558*sin(2.605*x0**2 + 0.196*x0 - 0.935)*sqrt(Abs(0.826*x0**2 - 0.001)) - 0.001*sin(2.605*x0**2 + 0.196*x0 - 0.935) + 0.001*sqrt(Abs(0.826*x0**2 - 0.001)),14.6992347240448
45,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),True,3.6173982653827193e-07,True,6.898*x0**2 - 2.624*x0*sin(2.606*x0**2 + 0.504),7.567543268203735
46,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),False,0.934339899584637,False,0.014*x0**2 - 0.47*x0*sin(-1.586*x0**2 + 0.524*x0 + 1.665) + 0.634*x0*sqrt(Abs(-0.014*x0**2 + 0.043*x0 + 0.867)) - 0.557*x0 + 0.965*sin(-1.586*x0**2 + 0.524*x0 + 1.665)*sqrt(Abs(-0.014*x0**2 + 0.043*x0 + 0.867)) - 0.529*sin(-1.586*x0**2 + 0.524*x0 + 1.665) - 0.146*sqrt(Abs(-0.014*x0**2 + 0.043*x0 + 0.867)) - 0.119,8.9496591091156
47,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),True,0.8461914062257405,False,0.385*x0*sin(4.987*x0**2 + 0.075*x0) + 1.231*sin(4.987*x0**2 + 0.075*x0)*sqrt(Abs(0.388*x0**2 + 0.07*x0 - 0.798)),7.3586790561676025
48,-6.339*x0*sin(6.961*x0) + 2.891,False,0.7118050672152388,False,0.042*x0**2 + 0.011*x0*sin(0.425*x0**2 - 0.342) - 0.004*x0*sqrt(Abs(0.723*x0**2 - 3.167)) + 0.001*x0 + 7.379*sin(0.425*x0**2 - 0.342)*sqrt(Abs(0.723*x0**2 - 3.167)) - 12.692*sin(0.425*x0**2 - 0.342) - 0.001*sqrt(Abs(0.723*x0**2 - 3.167)) + 2.396,9.075748443603516
49,-6.339*x0*sin(6.961*x0) + 2.891,True,0.9887339720579008,False,0.797*x0*sin(0.102*x0) + 0.548,2.0800106525421143
50,1.095*sin(5.548*x0),False,0.5018050054539116,False,-0.008*x0**2 + 0.113*x0*sin(0.02*x0**2 - 5.386*x0 + 0.09) - 0.004*x0*sqrt(Abs(0.015*x0**2 + 0.002*x0 - 1.172)) + 0.001*x0 - 1.471*sin(0.02*x0**2 - 5.386*x0 + 0.09)*sqrt(Abs(0.015*x0**2 + 0.002*x0 - 1.172)) + 0.606*sin(0.02*x0**2 - 5.386*x0 + 0.09) - 0.907*sqrt(Abs(0.015*x0**2 + 0.002*x0 - 1.172)) + 0.999,10.44996452331543
51,1.095*sin(5.548*x0),True,0.9997815506829666,False,-0.057*sin(0.043*x0),1.6329679489135742
52,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),False,0.07458780150753172,False,-0.001*x0**2 + 0.147*x0*sin(0.699*x0**2 + 0.088*x0 - 0.002) - 1.844*x0*sqrt(Abs(0.815*x0**2 + 0.003*x0 - 0.007)) + 0.038*x0 + 0.001*sin(0.699*x0**2 + 0.088*x0 - 0.002) - 0.001*sqrt(Abs(0.815*x0**2 + 0.003*x0 - 0.007)) + 0.007,12.967385053634644
53,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),True,0.07508575055238613,False,-1.747*x0*sqrt(Abs(0.904*x0**2 + 0.009*x0)) - 0.051*sin(0.14*x0**2),9.113530158996582
54,-6.564*x0**2,False,7.653205963608485e-08,True,-6.564*x0**2,14.109598398208618
55,-6.564*x0**2,True,7.653205995829933e-08,True,-6.564*x0**2,1.8380067348480225
56,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),False,0.12319076764477023,False,0.004*x0**2 + 0.107*x0*sin(0.67*x0**2 + 0.415*x0 - 0.002) - 3.955*x0 - 0.009*sin(0.67*x0**2 + 0.415*x0 - 0.002) - 0.111,10.765738010406494
57,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),True,1.0132754836995205e-06,True,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 + 0.118),6.355526924133301
58,-0.462000000000000,False,6.934587076813177e-05,True,-0.462000000000000,14.538506984710693
59,-0.462000000000000,True,0.0,True,-0.462000000000000,3.667165994644165
60,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),False,0.8995110874519265,False,-0.019*x0**2 - 0.165*x0*sin(1.6*x0**2 - 2.008*x0 + 2.218) - 0.022*x0*sqrt(Abs(0.101*x0**2 + 0.616*x0 - 0.065)) - 0.077*x0 + 1.017*sin(1.6*x0**2 - 2.008*x0 + 2.218)*sqrt(Abs(0.101*x0**2 + 0.616*x0 - 0.065)) - 1.37*sin(1.6*x0**2 - 2.008*x0 + 2.218) + 1.145*sqrt(Abs(0.101*x0**2 + 0.616*x0 - 0.065)) - 1.157,7.906388282775879
61,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),True,0.8895466973355193,False,-1.092*sin(5.077*x0**2 - 1.652*x0 + 2.483),8.003328561782837
62,1.808*x0**2 + 2.118*sin(2.426*x0),False,0.014808937991256576,False,1.809*x0**2 + 0.221*x0*sin(0.183*x0**2 + 0.002*x0 + 0.927),11.297949075698853
63,1.808*x0**2 + 2.118*sin(2.426*x0),True,0.018692635504504125,False,1.809*x0**2 + 0.001*sin(0.003*x0),6.82493782043457
64,1.419*x0,False,4.2373762734339114e-08,True,1.419*x0,18.471390962600708
65,1.419*x0,True,4.244912950330575e-08,True,1.419*x0,2.4913477897644043
66,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),False,0.001566694142566251,False,-3.68648206288868*x0*sqrt(Abs(x0**2)),17.84356665611267
67,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),True,0.0015671441964238998,False,-3.68643182725518*x0*sqrt(Abs(x0**2)),9.011662244796753
68,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),False,0.9171063167059498,False,-0.004*x0**2 - 0.011*x0*sin(3.4*x0**2 + 0.159*x0 - 9.774) + 0.036*x0*sqrt(Abs(0.235*x0**2 + 0.002*x0 + 1.156)) - 0.072*x0 + 2.753*sin(3.4*x0**2 + 0.159*x0 - 9.774)*sqrt(Abs(0.235*x0**2 + 0.002*x0 + 1.156)) - 5.189*sin(3.4*x0**2 + 0.159*x0 - 9.774) + 0.003,11.096948385238647
69,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),True,0.9948875760870112,False,0.169491929011384*sin(0.437*x0)*sqrt(Abs(x0**2)),6.113360643386841
70,0.439*x0,False,4.2324344905722927e-08,True,0.439*x0,18.148879051208496
71,0.439*x0,True,4.211193041523196e-08,True,0.439*x0,3.715662956237793
72,-1.99800000000000,False,5.511573432301109e-08,True,-1.99793675444680,13.855873823165894
73,-1.99800000000000,True,0.0,True,-1.99800000000000,3.888160228729248
74,-2.188*sin(5.4*x0**2 - 0.569),False,0.9579740657463535,False,-0.007*x0**2 - 0.023*x0*sin(2.144*x0**2 - 0.003*x0 + 1.525) - 0.008*x0 + 0.46*sin(2.144*x0**2 - 0.003*x0 + 1.525)*sqrt(Abs(0.189*x0**2 + 0.29*x0 - 0.321)) - 0.766*sin(2.144*x0**2 - 0.003*x0 + 1.525) + 0.165*sqrt(Abs(0.189*x0**2 + 0.29*x0 - 0.321)) - 0.054,8.885053873062134
75,-2.188*sin(5.4*x0**2 - 0.569),True,1.7922362296537174e-05,True,2.188*sin(5.4*x0**2 + 2.573),3.093330144882202
76,-0.436*x0**2,False,1.0115356229745615e-07,True,-0.436*x0**2,16.985693216323853
77,-0.436*x0**2,True,6.89774527870822e-08,True,-0.436*x0**2,3.059628486633301
78,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),False,0.9472380123348827,False,-0.026*x0**2 - 0.131*x0*sin(5.68*x0**2 - 0.42*x0 + 4.57) - 0.013*x0*sqrt(Abs(-0.19*x0**2 + 0.379*x0 + 0.357)) + 0.14*x0 + 0.724*sin(5.68*x0**2 - 0.42*x0 + 4.57)*sqrt(Abs(-0.19*x0**2 + 0.379*x0 + 0.357)) - 2.385*sin(5.68*x0**2 - 0.42*x0 + 4.57) + 0.473*sqrt(Abs(-0.19*x0**2 + 0.379*x0 + 0.357)) - 0.314,7.453081130981445
79,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),True,0.9597190410463481,False,1.73*sin(4.811*x0**2 + 2.191*x0 - 3.81),3.281691312789917
80,-2.046*x0,False,5.077042089980737e-08,True,-2.046*x0,19.30108618736267
81,-2.046*x0,True,4.326702835928423e-08,True,-2.046*x0,2.0798823833465576
82,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,False,0.12417675425909373,False,-0.034*x0**2 - 0.006*x0*sin(1.805*x0**2 - 0.004*x0 + 0.014) - 0.925*x0*sqrt(Abs(-0.069*x0**2 + 0.101*x0 + 1.101)) - 1.342*x0 + 0.025*sin(1.805*x0**2 - 0.004*x0 + 0.014)*sqrt(Abs(-0.069*x0**2 + 0.101*x0 + 1.101)) - 0.008*sqrt(Abs(-0.069*x0**2 + 0.101*x0 + 1.101)) + 0.332,14.553924560546875
83,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,True,5.390810828771358e-08,True,1.013*x0*sin(0.75*x0 - 1.88) - 2.494*x0,7.240026235580444
84,-2.65200000000000,False,1.2226183049608826e-08,True,-2.65200000000000,17.451094150543213
85,-2.65200000000000,True,0.0,True,-2.65200000000000,6.63782525062561
86,0.371*x0**2 + 0.731*x0,False,8.077756493857822e-08,True,0.371*x0**2 + 0.731*x0,17.581393003463745
87,0.371*x0**2 + 0.731*x0,True,7.193996632444008e-08,True,0.371*x0**2 + 0.731*x0,5.027165174484253
88,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),False,0.7123015670539973,False,-0.017*x0**2 + 1.188*x0*sin(3.187*x0**2 + 0.952*x0 - 2.289) - 0.105*x0*sqrt(Abs(0.361*x0**2 + 0.821*x0 + 0.136)) + 0.313*x0 - 1.722*sin(3.187*x0**2 + 0.952*x0 - 2.289)*sqrt(Abs(0.361*x0**2 + 0.821*x0 + 0.136)) + 1.328*sin(3.187*x0**2 + 0.952*x0 - 2.289) + 0.247*sqrt(Abs(0.361*x0**2 + 0.821*x0 + 0.136)) + 0.003,9.246617794036865
89,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),True,0.8396417792768769,False,-1.054*x0*sin(3.293*x0**2 - 3.524*x0 + 2.449),4.540626287460327
90,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),False,0.03666441638071642,False,0.035*x0**2 - 0.168*x0*sin(-0.291*x0**2 + 0.255*x0 + 0.004) + 1.611*x0*sqrt(Abs(-0.773*x0**2 + 0.121*x0 + 0.026)) - 0.113*x0 - 0.2*sin(-0.291*x0**2 + 0.255*x0 + 0.004)*sqrt(Abs(-0.773*x0**2 + 0.121*x0 + 0.026)) - 0.003*sin(-0.291*x0**2 + 0.255*x0 + 0.004) - 0.015*sqrt(Abs(-0.773*x0**2 + 0.121*x0 + 0.026)) + 0.045,12.010425090789795
91,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),True,0.04098261322579646,False,1.483*x0*sqrt(Abs(0.894*x0**2 + 0.008)) + 0.842*sin(0.017*x0**2 - 0.019*x0 + 0.009),7.754535913467407
92,0.819 - 0.131*sin(1.645*x0),False,0.0812307041910369,False,0.002*x0**2 - 0.02*x0*sqrt(Abs(-0.003*x0**2 + 0.164*x0 + 0.191)) + 0.02*x0 + 0.366*sin(0.288*x0**2 + 0.52*x0 + 0.46)*sqrt(Abs(-0.003*x0**2 + 0.164*x0 + 0.191)) - 0.4*sin(0.288*x0**2 + 0.52*x0 + 0.46) - 0.33*sqrt(Abs(-0.003*x0**2 + 0.164*x0 + 0.191)) + 1.084,10.92397928237915
93,0.819 - 0.131*sin(1.645*x0),True,3.8751079380123376e-08,True,0.819 - 0.131*sin(1.645*x0),6.644472122192383
94,1.227*x0*sin(1.928*x0 - 1.18),False,0.438321912762416,False,-0.034*x0**2 + 1.0*x0*sin(0.137*x0**2 + 0.045*x0 - 7.776) + 0.007*x0*sqrt(Abs(-0.487*x0**2 + 1.865*x0 + 5.303)) + 0.023*x0 - 0.546*sin(0.137*x0**2 + 0.045*x0 - 7.776)*sqrt(Abs(-0.487*x0**2 + 1.865*x0 + 5.303)) + 2.03*sin(0.137*x0**2 + 0.045*x0 - 7.776) + 0.365*sqrt(Abs(-0.487*x0**2 + 1.865*x0 + 5.303)) - 0.046,10.401158809661865
95,1.227*x0*sin(1.928*x0 - 1.18),True,0.8984773334005163,False,0.552*x0*sin(2.671*x0 - 1.214),1.8820147514343262
