,formula,classifier,rel_l2_distance,success,estimated_formula,training_time
10,-6.929*sin(2.451*x0**2 + 2.37*x0 + 4.415)*sqrt(Abs(2.486*x0 - 1.428)) - 1.873*sin(2.451*x0**2 + 2.37*x0 + 4.415),False,0.8305030414333516,False,-0.007*x0**2 - 1.723*x0*sin(2.207*x0**2 - 1.245*x0 + 1.065) + 0.019*x0*sqrt(Abs(-0.096*x0**2 + 1.337*x0 + 1.284)) + 0.018*x0 + 3.376*sin(2.207*x0**2 - 1.245*x0 + 1.065)*sqrt(Abs(-0.096*x0**2 + 1.337*x0 + 1.284)) - 1.192*sin(2.207*x0**2 - 1.245*x0 + 1.065) - 0.009*sqrt(Abs(-0.096*x0**2 + 1.337*x0 + 1.284)) + 0.75,9.166278600692749
11,-6.929*sin(2.451*x0**2 + 2.37*x0 + 4.415)*sqrt(Abs(2.486*x0 - 1.428)) - 1.873*sin(2.451*x0**2 + 2.37*x0 + 4.415),True,0.9776402699746122,False,2.243*sin(1.01*x0**2 - 0.654*x0 + 0.671)*sqrt(Abs(1.017*x0 - 0.728)),8.40210771560669
12,2.952*x0**2 - 1.724*x0*sin(3.151*x0**2 + 0.204*x0 - 1.566),False,0.05162519210834657,False,2.914*x0**2 + 0.422*x0*sin(0.132*x0**2 - 0.841*x0 + 0.001) - 0.003*x0*sqrt(Abs(0.063*x0**2 - 0.006*x0)) + 0.002*x0 + 0.001*sin(0.132*x0**2 - 0.841*x0 + 0.001)*sqrt(Abs(0.063*x0**2 - 0.006*x0)) - 0.001*sin(0.132*x0**2 - 0.841*x0 + 0.001) + 0.08*sqrt(Abs(0.063*x0**2 - 0.006*x0)) + 0.074,12.2096586227417
13,2.952*x0**2 - 1.724*x0*sin(3.151*x0**2 + 0.204*x0 - 1.566),True,0.051944446630911176,False,2.916*x0**2 + 0.385*x0*sin(0.096*x0**2 + 0.135*x0 + 0.04),8.130805969238281
14,0.184*x0,False,0.00013808993270910544,False,0.184*x0,16.84737277030945
15,0.184*x0,True,3.871506322474709e-08,True,0.184*x0,3.044461727142334
16,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),False,7.876841591932622e-08,True,-2.567*x0*sqrt(Abs(0.745*x0**2 - 0.729*x0)) + 2.744*sin(0.432*x0**2 - 0.264),15.707064390182495
17,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),True,8.324052536399775e-08,True,-2.633*x0*sqrt(Abs(0.709*x0**2 - 0.693*x0)) + 2.744*sin(0.432*x0**2 - 0.264),11.833515644073486
18,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),False,0.10469011461203556,False,-0.424*x0**2 - 0.195*x0*sin(1.435*x0**2 + 1.523*x0) - 0.007*x0 - 1.333*sin(1.435*x0**2 + 1.523*x0)*sqrt(Abs(0.033*x0**2 + 0.646*x0 - 0.078)) + 1.065*sin(1.435*x0**2 + 1.523*x0) + 0.034,10.464730024337769
19,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),True,0.11280181628205758,False,-0.423*x0**2 - 0.245*x0*sin(0.998*x0**2 - 0.238*x0 + 0.152) + 0.502*sin(0.998*x0**2 - 0.238*x0 + 0.152)*sqrt(Abs(0.186*x0**2 + 0.364*x0 - 0.015)),9.938705205917358
20,5.56300000000000,False,1.1150531311604683e-06,True,5.56300000000000,15.517619848251343
21,5.56300000000000,True,0.8520499920945553,False,0.823000000000000,4.88351583480835
22,4.276*x0 + 2.025*sin(3.93*x0),False,0.0499466212860045,False,-0.014*x0**2 - 0.171*x0*sin(0.243*x0**2 + 0.005*x0 - 0.149) - 0.254*x0*sqrt(Abs(0.005*x0**2 - 0.053*x0 + 0.061)) + 4.401*x0 - 0.081*sin(0.243*x0**2 + 0.005*x0 - 0.149)*sqrt(Abs(0.005*x0**2 - 0.053*x0 + 0.061)) + 0.076*sin(0.243*x0**2 + 0.005*x0 - 0.149) + 0.062*sqrt(Abs(0.005*x0**2 - 0.053*x0 + 0.061)) - 0.008,11.565668106079102
23,4.276*x0 + 2.025*sin(3.93*x0),True,0.0579147668400825,False,4.276*x0,6.288331747055054
24,0.653*x0,False,4.345266784781004e-08,True,0.653*x0,15.448140382766724
25,0.653*x0,True,4.1354466971865716e-08,True,0.653*x0,2.2330410480499268
26,1.357*sin(4.072*x0**2 + 1.044),False,0.930571793345574,False,0.029*x0**2 - 0.039*x0*sin(0.892*x0**2 + 0.003*x0 - 0.867) - 0.045*x0*sqrt(Abs(0.184*x0**2 + 0.927*x0 + 0.209)) + 0.276*x0 + 0.248*sin(0.892*x0**2 + 0.003*x0 - 0.867)*sqrt(Abs(0.184*x0**2 + 0.927*x0 + 0.209)) - 0.417*sin(0.892*x0**2 + 0.003*x0 - 0.867) - 0.871*sqrt(Abs(0.184*x0**2 + 0.927*x0 + 0.209)) + 1.076,7.216822147369385
27,1.357*sin(4.072*x0**2 + 1.044),True,1.0778201887463726e-05,True,-1.357*sin(4.072*x0**2 - 2.098),4.533505201339722
28,-0.64*x0*sin(6.289*x0**2),False,0.929916978499016,False,0.017*x0**2 - 0.166*x0*sin(0.741*x0**2 + 0.006*x0 + 4.758) - 0.307*x0*sqrt(Abs(0.015*x0**2 + 0.096*x0 - 0.059)) + 0.168*x0 - 0.231*sin(0.741*x0**2 + 0.006*x0 + 4.758)*sqrt(Abs(0.015*x0**2 + 0.096*x0 - 0.059)) + 0.124*sin(0.741*x0**2 + 0.006*x0 + 4.758) - 0.006*sqrt(Abs(0.015*x0**2 + 0.096*x0 - 0.059)) + 0.003,8.949499130249023
29,-0.64*x0*sin(6.289*x0**2),True,0.9474267041585619,False,-0.208*x0*sin(3.032*x0**2 + 5.412),4.759896993637085
30,-0.528*x0**2 - 0.601*sin(3.249*x0**2),False,0.016688227639474543,False,-0.524*x0**2 - 0.00120498962651137*x0*sqrt(Abs(x0)) + 0.002*x0 + 0.000219089023002066*sin(0.154*x0**2 - 0.001*x0)*sqrt(Abs(x0)) + 0.082*sin(0.154*x0**2 - 0.001*x0) - 5.47722557505166e-5*sqrt(Abs(x0)) - 0.112,12.192731857299805
31,-0.528*x0**2 - 0.601*sin(3.249*x0**2),True,0.016762015377563083,False,-0.524*x0**2 - 0.167*sin(0.034*x0**2),2.816967725753784
32,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),False,0.3844495311176968,False,6.707*x0*sin(1.576*x0**2 + 0.276*x0 - 1.511) + 0.003*x0*sqrt(Abs(0.633*x0**2 + 0.01*x0 - 0.202)) - 0.004*x0 - 0.063*sin(1.576*x0**2 + 0.276*x0 - 1.511)*sqrt(Abs(0.633*x0**2 + 0.01*x0 - 0.202)) + 0.006*sin(1.576*x0**2 + 0.276*x0 - 1.511) + 0.017*sqrt(Abs(0.633*x0**2 + 0.01*x0 - 0.202)) - 0.166,9.866056203842163
33,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),True,0.7496537151901488,False,-2.395*x0*sin(1.502*x0**2 - 0.54*x0) + 3.105*sin(1.502*x0**2 - 0.54*x0)*sqrt(Abs(-1.606*x0**2 + 0.02*x0 + 0.507)),8.378576517105103
34,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),False,0.9563985638878466,False,0.407*x0**2 + 0.003*x0*sin(1.311*x0**2 + 0.752*x0 + 0.017) - 1.611*x0*sqrt(Abs(0.138*x0**2 + 1.21*x0 + 0.172)) + 4.123*x0 + 0.063*sin(1.311*x0**2 + 0.752*x0 + 0.017)*sqrt(Abs(0.138*x0**2 + 1.21*x0 + 0.172)) - 0.093*sin(1.311*x0**2 + 0.752*x0 + 0.017) - 0.2*sqrt(Abs(0.138*x0**2 + 1.21*x0 + 0.172)) - 1.42,9.561996698379517
35,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),True,0.0007636404793471132,False,-0.003*x0*sin(3.342*x0 - 0.89) - 4.367*sin(3.342*x0 - 0.89)*sqrt(Abs(0.727*x0**2 - 1.456*x0)),8.785267114639282
36,-3.653*sin(2.307*x0**2 - 2.944),False,0.48905935082232466,False,-0.003*x0**2 - 0.294*x0*sin(-2.287*x0**2 + 0.157*x0 + 3.008) - 0.003*x0*sqrt(Abs(0.03*x0**2 + 0.8*x0 - 0.505)) - 2.135*sin(-2.287*x0**2 + 0.157*x0 + 3.008)*sqrt(Abs(0.03*x0**2 + 0.8*x0 - 0.505)) + 6.026*sin(-2.287*x0**2 + 0.157*x0 + 3.008) + 0.278*sqrt(Abs(0.03*x0**2 + 0.8*x0 - 0.505)) - 0.443,8.75722622871399
37,-3.653*sin(2.307*x0**2 - 2.944),True,7.37707145905193e-06,True,3.653*sin(2.307*x0**2 + 0.198),4.175338983535767
38,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),False,8.119429540569568e-08,True,-3.00760706742088*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),18.359004735946655
39,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),True,7.754155040955854e-08,True,-3.00788348178582*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),16.52144718170166
