,formula,classifier,rel_l2_distance,success,estimated_formula,training_time
14,-0.07*x0*sin(3.961*x0**2 - 0.584),False,0.6388454754754352,False,0.033*x0*sin(4.007*x0**2 - 0.83*x0 + 3.036) + 0.018*x0*sqrt(Abs(0.054*x0**2 + 0.41*x0 - 0.104)) - 0.012*x0 - 0.525*sin(4.007*x0**2 - 0.83*x0 + 3.036)*sqrt(Abs(0.054*x0**2 + 0.41*x0 - 0.104)) + 0.532*sin(4.007*x0**2 - 0.83*x0 + 3.036) - 0.171*sqrt(Abs(0.054*x0**2 + 0.41*x0 - 0.104)) + 0.167,435.0506672859192
15,-0.07*x0*sin(3.961*x0**2 - 0.584),True,1.557890382096992e-05,True,-0.07*x0*sin(3.961*x0**2 - 0.584),204.91836977005005
16,4.126 - 0.441*sin(1.653*x0),False,8.787169528687582e-05,True,0.441*sin(1.653*x0 + 3.142) + 4.127,445.2687146663666
17,4.126 - 0.441*sin(1.653*x0),True,3.82976622210633e-08,True,4.126 - 0.441*sin(1.653*x0),167.37907028198242
18,3.87200000000000,False,2.5477987854047843e-08,True,3.87200000000000,591.5950381755829
19,3.87200000000000,True,0.0,True,3.87200000000000,172.08906149864197
20,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),False,1.1176696054255255e-05,True,-4.552*x0*sin(-2.429*x0**2 + 1.634*x0 + 1.555),381.4085235595703
21,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),True,0.7979090233013366,False,-2.705*x0*sin(-2.526*x0**2 + 0.337*x0 + 10.21),199.58051657676697
22,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),False,8.196021755050088e-08,True,0.149*x0*sin(2.412*x0**2) + 2.275*x0*sqrt(Abs(0.889*x0**2 + 0.094*x0 + 0.193)),529.2323477268219
23,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),True,8.948698354399695e-08,True,0.149*x0*sin(2.412*x0**2) + 2.224*x0*sqrt(Abs(0.93*x0**2 + 0.099*x0 + 0.202)),456.4195716381073
24,-0.862*x0**2,False,7.301245705962729e-08,True,-0.862*x0**2,683.6182088851929
25,-0.862*x0**2,True,6.92381093527774e-08,True,-0.862*x0**2,90.07127475738525
26,-2.979*sin(2.163*x0**2 + 2.653*x0),False,0.49601444838478986,False,-0.311*x0*sin(2.183*x0**2 + 2.822*x0 - 2.995) + 0.002*x0*sqrt(Abs(0.022*x0**2 + 0.024*x0 - 1.664)) + 3.31*sin(2.183*x0**2 + 2.822*x0 - 2.995)*sqrt(Abs(0.022*x0**2 + 0.024*x0 - 1.664)) - 1.75*sin(2.183*x0**2 + 2.822*x0 - 2.995) + 0.009*sqrt(Abs(0.022*x0**2 + 0.024*x0 - 1.664)) + 0.003,405.5497179031372
27,-2.979*sin(2.163*x0**2 + 2.653*x0),True,0.8274088821115926,False,-1.697*sin(2.208*x0**2 + 2.988*x0),125.3556272983551
28,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),False,0.002186620521359411,False,6.32455532033676e-5*x0*sqrt(Abs(x0**2)) - 2.817*x0 + 0.005,582.9579012393951
29,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),True,0.002207167723402529,False,-2.817*x0,362.24119329452515
30,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),False,0.022856243251692623,False,-0.773*x0**2 + 0.239*x0*sin(2.914*x0**2 + 1.866*x0 - 1.407) - 0.008*x0*sqrt(Abs(0.034*x0**2 + 0.014*x0)) + 0.003*x0 - 0.104*sin(2.914*x0**2 + 1.866*x0 - 1.407)*sqrt(Abs(0.034*x0**2 + 0.014*x0)) - 0.423*sin(2.914*x0**2 + 1.866*x0 - 1.407),541.2220175266266
31,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),True,2.2073681178813493e-06,True,-0.772*x0**2 - 0.333*x0*sin(2.938*x0**2 + 2.245*x0 - 3.142),373.4238078594208
32,1.076*sin(0.189*x0),False,0.0003897356655384168,False,-0.002*x0**2 + 0.018*x0*sin(-0.002*x0**2 + 0.218*x0 + 0.071) - 0.009*x0*sqrt(Abs(0.306*x0**2 - 0.001)) + 0.094*x0 + 0.031*sin(-0.002*x0**2 + 0.218*x0 + 0.071)*sqrt(Abs(0.306*x0**2 - 0.001)) + 0.501*sin(-0.002*x0**2 + 0.218*x0 + 0.071) - 0.002*sqrt(Abs(0.306*x0**2 - 0.001)) - 0.036,625.362832069397
33,1.076*sin(0.189*x0),True,3.93586911374006e-08,True,1.076*sin(0.189*x0),125.66610646247864
34,1.474*sin(0.659*x0**2 + 3.231),False,1.7540477658359468e-06,True,1.474*sin(0.659*x0**2 + 3.231),363.53900361061096
35,1.474*sin(0.659*x0**2 + 3.231),True,1.7863450328404863e-06,True,-1.474*sin(0.659*x0**2 + 0.09),156.49391055107117
36,-1.23500000000000,False,2.7120785574242228e-06,True,0.002*sin(0.001*x0 + 0.002)*sqrt(Abs(0.001*x0**2 - 0.001)) - 0.002*sin(0.001*x0 + 0.002) - 1.235,572.1150619983673
37,-1.23500000000000,True,0.0,True,-1.23500000000000,160.91314840316772
38,-3.16*x0*sin(4.709*x0) + 1.148*x0,False,0.5604225218992865,False,-0.014*x0**2 + 0.026*x0*sin(0.295*x0**2 + 0.002*x0 + 2.546) + 0.021*x0*sqrt(Abs(0.806*x0**2 + 0.003*x0 - 4.374)) + 1.034*x0 + 4.162*sin(0.295*x0**2 + 0.002*x0 + 2.546)*sqrt(Abs(0.806*x0**2 + 0.003*x0 - 4.374)) - 8.018*sin(0.295*x0**2 + 0.002*x0 + 2.546) + 0.003*sqrt(Abs(0.806*x0**2 + 0.003*x0 - 4.374)) - 0.157,365.23828530311584
39,-3.16*x0*sin(4.709*x0) + 1.148*x0,True,1.0867688074307929e-06,True,-3.16*x0*sin(4.709*x0) + 1.148*x0,119.24489545822144
40,4.25*sin(2.589*x0 - 2.635),False,0.7802325664924263,False,-0.008*x0**2 - 0.096*x0*sin(0.193*x0**2 + 0.77*x0 + 4.408) - 0.004*x0*sqrt(Abs(0.07*x0**2 + 0.232*x0 - 2.782)) + 0.034*x0 + 5.289*sin(0.193*x0**2 + 0.77*x0 + 4.408)*sqrt(Abs(0.07*x0**2 + 0.232*x0 - 2.782)) - 8.323*sin(0.193*x0**2 + 0.77*x0 + 4.408) + 0.874*sqrt(Abs(0.07*x0**2 + 0.232*x0 - 2.782)) - 0.83,337.68931555747986
41,4.25*sin(2.589*x0 - 2.635),True,5.070444045605021e-07,True,-4.25*sin(2.589*x0 + 0.507),200.77135562896729
42,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),False,0.4456537384162877,False,-0.003*x0**2 - 3.29*x0*sin(1.959*x0**2 - 0.18*x0 + 1.319) - 0.004*x0*sqrt(Abs(0.737*x0**2 + 1.65*x0 + 0.645)) + 0.001*x0 + 2.037*sin(1.959*x0**2 - 0.18*x0 + 1.319)*sqrt(Abs(0.737*x0**2 + 1.65*x0 + 0.645)) + 2.728*sin(1.959*x0**2 - 0.18*x0 + 1.319) - 0.003*sqrt(Abs(0.737*x0**2 + 1.65*x0 + 0.645)) + 0.008,382.60258507728577
43,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),True,0.0220078081414826,False,-4.188*x0*sin(-1.933*x0**2 + 0.549*x0 + 3.08) + 1.268*sin(-1.933*x0**2 + 0.549*x0 + 3.08)*sqrt(Abs(0.466*x0**2 + 1.311*x0 + 0.917)) + 2.622*sin(-1.933*x0**2 + 0.549*x0 + 3.08),356.86320209503174
44,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),False,2.124976611060653e-06,True,6.898*x0**2 - 2.624*x0*sin(2.606*x0**2 + 0.504) + 5.47722557505166e-5*x0*sqrt(Abs(x0)) - 0.001*sin(2.606*x0**2 + 0.504),518.4972457885742
45,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),True,3.615296771770939e-07,True,6.898*x0**2 - 2.624*x0*sin(2.606*x0**2 + 0.504),305.8510432243347
46,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),False,0.2724257055846053,False,-0.008*x0**2 - 1.545*x0*sin(4.833*x0**2 + 2.408*x0 - 5.391) + 0.095*x0*sqrt(Abs(0.008*x0**2 + 0.052*x0 + 0.057)) - 0.11*x0 + 1.688*sin(4.833*x0**2 + 2.408*x0 - 5.391)*sqrt(Abs(0.008*x0**2 + 0.052*x0 + 0.057)) + 1.587*sin(4.833*x0**2 + 2.408*x0 - 5.391) + 0.809*sqrt(Abs(0.008*x0**2 + 0.052*x0 + 0.057)) - 0.344,389.9416661262512
47,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),True,0.415367440539064,False,-1.44*x0*sin(4.846*x0**2 + 128.067*x0) + 0.142*sin(4.846*x0**2 + 128.067*x0)*sqrt(Abs(10.52*x0**2 + 0.042*x0 + 5.586)),327.22883105278015
48,-6.339*x0*sin(6.961*x0) + 2.891,False,0.6997563013515954,False,0.039*x0**2 - 3.979*x0*sin(0.049*x0**2 + 7.648*x0 - 10.32) + 0.097*x0*sqrt(Abs(0.684*x0**2 + 1.299*x0 + 0.502)) - 0.417*x0 + 3.08*sin(0.049*x0**2 + 7.648*x0 - 10.32)*sqrt(Abs(0.684*x0**2 + 1.299*x0 + 0.502)) + 0.003*sin(0.049*x0**2 + 7.648*x0 - 10.32) + 0.042*sqrt(Abs(0.684*x0**2 + 1.299*x0 + 0.502)) + 0.812,379.28708839416504
49,-6.339*x0*sin(6.961*x0) + 2.891,True,1.792597790416547e-06,True,-6.339*x0*sin(6.961*x0) + 2.891,144.87470865249634
50,1.095*sin(5.548*x0),False,0.8522919222273664,False,-0.009*x0**2 - 0.102*x0*sin(0.344*x0**2 - 0.176*x0 + 1.474) - 0.019*x0*sqrt(Abs(0.103*x0**2 - 0.759*x0 + 1.123)) + 0.106*x0 - 0.634*sin(0.344*x0**2 - 0.176*x0 + 1.474)*sqrt(Abs(0.103*x0**2 - 0.759*x0 + 1.123)) + 0.78*sin(0.344*x0**2 - 0.176*x0 + 1.474) + 0.341*sqrt(Abs(0.103*x0**2 - 0.759*x0 + 1.123)) - 0.447,61097.33598423004
51,1.095*sin(5.548*x0),True,1.036130847247623e-06,True,1.095*sin(5.548*x0),148.54333519935608
52,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),False,0.000452350286788165,False,-1.864*x0*sqrt(Abs(0.815*x0**2 + 0.096*x0 - 0.563)) + 0.017*x0 + 8.294*sin(3.613*x0**2 - 0.297*x0) - 0.045*sqrt(Abs(0.815*x0**2 + 0.096*x0 - 0.563)),640.2289288043976
53,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),True,8.879693905181638e-07,True,-2.184*x0*sqrt(Abs(0.593*x0**2 + 0.098*x0 - 0.438)) + 8.292*sin(3.613*x0**2 - 0.297*x0),371.471875667572
54,-6.564*x0**2,False,7.653206033307429e-08,True,-6.564*x0**2,759.0290575027466
55,-6.564*x0**2,True,7.65320602781172e-08,True,-6.564*x0**2,116.34514331817627
